id,name_JP,unknown_JP,unit_JP,naming,name,unit,unknown,category,***,sort,_tileType,_idRenderData,tiles,altTiles,anime,skins,size,colorMod,colorType,recipeKey,factory,components,disassemble,defMat,tierGroup,value,LV,chance,quality,HP,weight,electricity,trait,elements,range,attackType,offense,substats,defense,lightData,idExtra,idToggleExtra,idActorEx,idSound,tag,workTag,filter,roomName_JP,roomName,detail_JP,detail
windbow,ウィンドボウ,風をまとった長弓,挺,m,Wind Bow,,bow surrounded by wind,bow,,100,,obj_S flat,823,,"3,500",,,100,,,,"ingot,ingot,+rune",,ether,metal,500000,60,0,4,100,400,0,ToolRangeBow,"convertLightning/80,eleLightning/30,mod_drill/50,bane_machine/15",3,Bow,"2,23,4,11",20,,,,,,,godArtifact,,,,,ルルウィより授かった風の力を宿した弓だ。,"A divine bow imbued with the power of wind, bestowed by Lulwy."
crossbow,機械弓,,挺,m,crossbow,,,crossbow,,100,,obj_S EQ,1031,,,,,100,,,,"ingot,ingot,+rune",,oak,metal,1000,7,1000,0,100,2800,0,ToolRangeCrossbow,,4,Bow,"1,18,4,6",25,,,,,,,,,,,,クロスボウの矢束と共に使用する射撃武器だ。,A ranged weapon designed to shoot straight and pierce armor.
gun_mani,ウィンチェスター・プレミアム,古の散弾銃,挺,m,Winchester Premium,,ancient shotgun,gun,,100,,obj_S EQ,832,,,,,100,,,,"ingot,ingot,+rune",,diamond,metal,500000,60,0,4,100,2800,0,ToolRangeGun,"convertImpact/50,SpSilence/40,mod_scatter/100",1,Gun,"8,9,7,2",30,,,,,,,godArtifact,,,,,マニより授かった機械の力を宿した散弾銃だ。,"A divine shotgun imbued with the power of machine, bestowed by Mani."
shotgun,散弾銃,,挺,m,shotgun,,,gun,,100,,obj_S EQ,1038,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,2500,12,300,0,100,1800,0,"ToolRangeGun,8,3",mod_scatter/40,1,Gun,"5,4,3,3",,,,,,,,,,,,,弾と共に使用する射撃武器。距離によって威力が減衰する。,"Made by Cyber Dome Inc,"
gun,拳銃,,挺,m,hand gun,,,gun,,100,,obj_S EQ,1030,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,1500,1,1000,0,100,800,0,"ToolRangeGun,12,4",,1,Gun,"1,22,7,1",20,,,,,,,,,,,,弾と共に使用する射撃武器。距離によって威力が減衰する。,"Made by Cyber Dome Inc,"
gun_assault,アサルトライフル,,挺,m,assault rifle,,,gun,,100,,obj_S EQ,1032,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,3000,18,500,0,100,1200,0,"ToolRangeGun,30,4",,3,Gun,"1,15,4,2",,,,,,,,,,,,,弾と共に使用する射撃武器。距離によって威力が減衰する。,"Made by Cyber Dome Inc,"
gun_gatling,ガトリング砲,,挺,m,gatling gun,,,gun,,100,,obj_S EQ,1043,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,3000,18,0,0,100,1200,0,"ToolRangeGun,30,4",,3,Gun,"1,15,4,2",,,,,,,,,,,,,弾と共に使用する射撃武器。距離によって威力が減衰する。,"Made by Cyber Dome Inc,"
gun_gravity,グラヴィティガン,,挺,m,gravity gun,,,gun,,100,,obj_S EQ,1045,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,7500,18,50,0,100,6500,0,"ToolRangeGunGravity,1,12",,4,Gun,"1,1",,,,,,,,,,,,,弾と共に使用する射撃武器。距離によって威力が減衰する。,"Made by Cyber Dome Inc,"
gun_gravity2,重力子線放射銃,,挺,m,Gravitational Beam Emitter,,,gun,,100,,obj_S EQ,1044,,,,,100,,,,"ingot,ingot,+rune",,void,metal,48000,40,0,4,100,2700,0,"ToolRangeGunGravity,1,10",,4,Gun,"1,1",,,,,,,,,,,,,まだ人間だった頃にマニが作った携帯用の銃。子どもでも扱える光線銃を試作していたが、内部の重力子コイルが過剰反応し、惑星規模の穴を開けかねない性能に進化してしまった。,"A handheld gun Mani built back when he was still human. He was prototyping a light-ray toy that even children could use, but the graviton coil inside overreacted and the device evolved into something capable of punching holes on a planetary scale."
gun_rail,レールガン,,挺,m,railgun,,,gun,,100,,obj_S EQ,1033,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,8000,32,100,0,100,1600,0,"ToolRangeGunEnergy,10,5",,5,Gun,"1,50,0,4",20,,,,,,,,,,,,弾と共に使用する射撃武器。距離によって威力が減衰する。,"Made by Cyber Dome Inc,"
gun_laser,レーザーガン,,挺,m,laser gun,,,gun,,100,,obj_S EQ,1036,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,4000,15,300,0,100,500,0,"ToolRangeGunEnergy,18,5",,2,Gun,"2,8,5,1",40,,,,,,,,,,,,弾と共に使用する射撃武器。距離によって威力が減衰する。,"Made by Cyber Dome Inc,"
gun_laser_assault,レーザーカービン,,挺,m,laser carbine,,,gun,,100,,obj_S EQ,1037,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,6500,28,100,0,100,1400,0,"ToolRangeGunEnergy,24,5",,4,Gun,"1,8,3,1",25,,,,,,,,,,,,弾と共に使用する射撃武器。距離によって威力が減衰する。,"Made by Cyber Dome Inc,"
panzerfaust,パンツァーファウスト,,本,m,panzerfaust,,,gun,,100,,obj_S EQ,837,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,5000,40,50,0,100,900,0,"ToolRangeGunRocket,1,3",,5,Gun,"1,6,-6,0",,,,,,,,,,,,,弾と共に使用する射撃武器。距離によって威力が減衰する。,"Made by Cyber Dome Inc,"
arrow_makeshift,粗末な矢,,本,m,makeshift arrow,,,ammo,,100,,obj_S flat,1230,,,,,100,,*,self,"leaf,branch",-,grass,metal,10,4,1000,0,100,1,0,AmmoArrow,,1,,"1,4,-1,-1",,,,,,,,,,,,,手作りのシンプルな矢だ。,A hand made simple arrow.
arrow,矢,,本,m,arrow,,,ammo,,100,,obj_S flat,1230,,,,,100,,*,factory_tinker,"cutstone/1|ingot,branch,vine|string",-,iron,metal,10,8,1000,0,100,1,0,AmmoArrow,,1,,"2,4,5,1",,,,,,,,,,,,,手作りのシンプルな矢だ。,A hand made simple arrow.
quarrel,クロスボウの矢,,本,m,quarrel,,,ammo,,100,,obj_S flat,1330,,,,,100,,,factory_tinker,"cutstone/1|ingot,stick",-,iron,metal,15,12,1000,0,100,1,0,AmmoBolt,,1,,"1,10,0,6",,,,,,,,,,,,,手作りのシンプルなボルトだ。,A hand made simple bolt.
bullet,弾,,発,m,bullet,,,ammo,,100,,obj_S flat,1331,,,,,100,,,factory_tinker,ingot/1,-,iron,metal,25,16,1000,0,100,1,0,AmmoBullet,,1,,"3,3,2,4",,,,,,,,,,,,,手作りのシンプルな弾丸だ。,A hand made simple bullet.
bullet_energy,光子弾,,発,m,energy cell,,,ammo,,100,,obj_S flat,1332,,,,,100,,,factory_tinker,gem/1,-,iron,metal,50,24,1000,0,100,1,0,AmmoEnergy,,1,,"4,5,0,0",,,,,,,,,,,,,手作りのシンプルなエネルギーセルだ。,A hand made simple energy cell.
bullet_rocket,ロケット弾,,発,m,rocket warhead,,,ammo,,100,,obj_S flat,839,,,,,100,,,factory_tinker,"ingot/1,sulfur/1",-,iron,metal,100,38,1000,0,100,1,0,AmmoRocket,,1,,"7,1,0,0",,,,,,,,,,,,,手作りのシンプルなロケット弾頭だ。,A hand made simple rocket warhead.
talisman,霊符,,枚,,talisman,,,ammo,,100,,obj_S flat,1334,,,,,100,,,,log,-,paper,metal,50,10,0,0,100,1,0,AmmoTalisman,,1,,,,,,,,,,noWish,,,,,,
mod_ranged,改造道具,,個,,modification tool,,,mod,,100,,obj_S flat,1333,,,,,100,,,,log,,iron,,1000,1,150,0,100,500,0,ModRanged,,1,,,,,,,,,,,,,,,射撃武器を改造するための道具。空のソケットが付いている装備に装着できる。,A tool for modifying ranged weapons. Can be fitted into equipment with empty sockets.
explosive,フラム,,個,,flam,,,throw,,100,,obj_S flat,808,,,,,100,,,self,"rock/2,sulfur",,granite,,500,10,100,0,100,500,0,ThrownExplosive,eleImpact/50,1,,,,,,,,,,throwWeapon,,,,,,
explosive_mega,メガフラム,,個,,mega flam,,,throw,,100,,obj_S flat,809,,,,,100,,,self,"rock/3,sulfur/2",,granite,,3000,25,20,0,100,500,0,ThrownExplosive,"eleImpact/100,meleeDistance/1",1,,,,,,,,,,throwWeapon,,,,,,
throw_putit,プチ入り琥珀,,個,,putit in amber,,,throw,,100,,obj_S flat,908,,,,,100,,,,log,,amber,metal,3500,1,0,4,100,1200,0,Thrown,"throwReturn/1,eleCold/20,eleLightning/20",1,,,,,,,,,,throwWeapon,,,,,プチが閉じ込められた琥珀だ。電気を帯び、投擲武器として扱える。 *ぷ…ぷちゅ…*,A putit trapped in amber. It is electrified and can be used as a throwing weapon. *putit*
boomerang,ブーメラン,,個,,boomerang,,,throw,,100,,obj_S flat,904,,,,,100,,*,factory_wood,"plank/4|cutstone|ingot,string/2",,oak,metal,150,3,1000,0,100,500,0,Thrown,throwReturn/1,1,,,,,,,,,,throwWeapon,,,,,投げると手元に戻ってくる投擲武器だ。,A throwable weapon that will always find its way back to your hand.
shuriken,手裏剣,,本,m,shuriken,,,throw,,100,,obj_S flat,1041,,,,,100,,,factory_tinker,ingot/1,,iron,metal,30,32,1000,0,100,1,0,ThrownConsume,"eleCut/44,vopal/50",1,,,,,,,,,,throwWeapon,,,,,異国の投擲武器だ。,A foreign throwing weapon.
kunai,投げナイフ,,本,m,throwing dagger,,,throw,,100,,obj_S flat,1042,,,,,100,,,factory_tinker,cutstone/1|ingot,,iron,metal,10,11,1000,0,100,1,0,ThrownConsume,"eleImpact/25,critical/30",1,,,,,,,,,,throwWeapon,,,,,異国の投擲武器だ。,A foreign throwing weapon.
shield_wood,バックラー,,個,m,buckler,,,shield,,100,,obj_S flat,1126,,,,,100,,*,factory_wood,"plank/6,string,+rune",,oak,metal,600,3,0,0,100,500,0,,parry/18,1,,,,"5,2",,,,,,,,,,,軽装向けの盾だ。,A small reinforced shield.
shield_small,小盾,,個,m,small shield,,,shield,,100,,obj_S flat,1128,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,500,1,1000,0,100,1200,0,,defense_range/15,1,,,,"3,4",,,,,,,,,,,軽装向けの盾だ。,A small reinforced shield.
shield_round,丸型盾,,個,m,round shield,,,shield,,100,,obj_S flat,1127,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,900,9,1000,0,100,1500,0,,parry/12,1,,,,"4,5",,,,,,,,,,,丸い盾だ。,Used to block hostile weapons.
shield_man,マンドレイクの盾,,個,,mandrake shield,,,shield,,100,,obj_S flat,1209,,,,,100,,,,"texture,texture,+rune",,process,leather,2500,18,50,0,100,400,0,,"deathagony/20,ActScream/10",1,,,,"6,1",,,,,,,,,,,生きたマンドレイクに持ち手を取り付けた盾。,A shield with a handle attached to a live mandrake.
shield,盾,,個,m,shield,,,shield,,100,,obj_S flat,1129,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,1400,15,1000,0,100,1000,0,,negateParry/14,1,,,,"3,6",,,,,,,,,,,手に装備するタイプの防具だ。,A shield with a crest.
shield_composite,合成盾,,個,m,composite shield,,,shield,,100,,obj_S flat,1130,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,1800,24,1000,0,100,1400,0,,defense_range/24,1,,,,"2,8",,,,,,,,,,,固い盾だ。,A large circular shield.
shield_knight,騎士盾,,個,m,knight shield,,,shield,,100,,obj_S flat,1132,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,2500,32,1000,0,100,3500,0,,guts/12,1,,,,"-3,13",,,,,,,,,,,長い盾だ。,A shield shaped like a kite.
shield_tower,重層盾,,個,m,tower shield,,,shield,,100,,obj_S flat,1133,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,3200,46,1000,0,100,2400,0,,"basher/20,rusher/10",1,,,,"-1,10",,,,,,,,,,,非常に重い盾だ。,It's like your very own portable wall!
shield_flower,花粉の盾,,個,,pollen shield,,,shield,,100,,obj_S flat,929,,,,,100,,,,"ingot,ingot,+rune",,cedar,leather,3000,10,20,0,100,500,0,,,1,,,,"5,1",,,,,,,,,,,非常に迷惑な盾だ。,A very annoying shield.
shield_turtle,亀の甲羅,,個,,turtle shell,,,shield,,100,,obj_S flat,936,,,,,100,,,,"ingot,ingot,+rune",,scale,metal,2800,10,20,0,100,2200,0,,"knightly/10,SPD/-20",1,,,,"1,23",,,,,,,,,,,亀の甲羅でできた盾だ。,A shield made from a turtle shell.
shield_lute,アル・ウード,頑丈なリュート,個,,Al'ud,,tough lute,shield,,100,,obj_S flat,930,,,,,100,,,,log,,oak,metal,6500,16,0,4,100,2800,0,ToolMusic,"music/-12,defense_range/54,evasionPerfect/5,sustain_WIL/1,sustain_CHA/1",1,,,,"-1,35",,,,,,,,,,,とても頑丈なリュートだ。心ない聴衆から身を守るため、吟遊詩人に愛用されている。,"A durable lute, favored by bards as a shield against heartless audiences."
helm_bucket,バケツ,,個,m,bucket,,,head,,100,,obj_S flat,1235,,,,,100,,*,factory_wood,"log/2,resin/2,bone/2,+rune",,oak,metal,250,2,200,0,100,300,0,,,1,,,,"5,5",,,,,,,,,,,頭部を守る為の防具だ。,A standard helm.
helm_flower,花の冠,,個,,flower crown,,,head,,100,,obj_S flat,1339,,,,,100,,*,self,"grass/4|fiber|texture,flower/8,+rune",,grass,leather,2500,2,50,0,100,100,0,EQFlower,slot_rune/1,1,,,,"8,0",,,,,,,,,,,花で編まれた美しい装飾用の冠だ。,A beautiful ornamental crown woven from flowers.
helm_eyemask,目隠し,,個,,eye mask,,,head,,100,,obj_S flat,1039,,,,,100,,,factory_accessory,"grass/4|fiber|texture,string/1,+rune",,grass,leather,2000,5,1,0,100,100,0,EQFlower,"slot_rune/1,eyeofmind/24",1,,,,"0,0",,,,,,,,,,,目を隠すための目隠しだ。,A blindfold to cover the eyes.
helm_chef,コック帽,,個,,chef hat,,,head,,100,,obj_S flat,1340,,,,,100,,,,log,,paper,leather,35500,30,0,4,100,100,0,EQFlower,creativeChef/1,1,,,,"1,1",,,,,,,,,,,一流のシェフが被る帽子だ。,A hat worn by top chefs.
mask,マスク,,個,,mask,,,head,,100,,obj_S flat,1339,,,,,100,,,,log,,grass,leather,1500,2,1,0,100,100,0,EQFlower,slot_rune/1,1,,,,"4,4",,,,,,,,,,,顔にかぶる装飾用のマスクだ。,An ornamental mask worn over the face.
helm,兜,,個,m,helm,,,head,,100,,obj_S flat,1233,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,800,8,1000,0,100,700,0,,,1,,,,"3,5",,,,,,,,,,,頭部を守る為の防具だ。,A standard helm.
hat_rune,ルーンの帽子,,個,m,runic hat,,,head,,100,,obj_S flat,1344,,,,,100,,,factory_accessory,"texture/4,rune",,cashmere,leather,2200,34,0,0,100,180,0,,slot_rune/2,1,,,,"0,0",,,,,,noRandomEnc,,,,,ルーンの紋章で装飾された帽子だ。複数のルーンを刻印できる。,A hat adorned with rune emblems. Multiple runes can be engraved on it.
hat_feather,羽帽子,,個,m,feather hat,,,head,,100,,obj_S flat,1236,,,,,100,,,,"texture,texture,+rune",,cashmere,leather,300,1,1000,0,100,500,0,,,1,,,,"5,1",,,,,,,,,,,羽のついた帽子だ。,A hat with a feather often worn by nobles.
hat_wizard,魔法帽,,個,m,wizard hat,,,head,,100,,obj_S flat,1237,,,,,100,,,,"texture,texture,+rune",,zylon,leather,900,12,1000,0,100,600,0,,,1,,,,"6,4",,,,,,,,,,,魔術師が愛用する帽子だ。,A hat mages often wear.
helm_knight,騎士兜,,個,m,knight helm,,,head,,100,,obj_S flat,1240,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,2100,18,1000,0,100,2000,0,,,1,,,,"1,7",,,,,,,,,,,騎士用の兜だ。,A helm made for knights.
helm_heavy,重兜,,個,m,heavy helm,,,head,,100,,obj_S flat,1241,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,2800,28,1000,0,100,2400,0,,,1,,,,"4,7",,,,,,,,,,,重量がある兜だ。,A helm designed for good protection.
helm_sage,賢者の兜,眩しい兜,個,,Sage's Helm,,shining helm,head,,100,,obj_S flat,1337,,,,,100,,,,log,,mithril,metal,220000,20,0,4,100,1500,0,,"negateConfusion/1,seeInvisible/1,MAG/5,resMagic/3,resMind/5,casting/3",1,,,,"4,15",,,,,,,,,,,見えないものを見ることが出来る兜だ。,A helm that allows one to see what cannot be seen.
helm_seeker,神秘の剥製,異彩を放つ兜,個,,mystic mask,,unusual helm,head,,100,,obj_S flat,1338,,,,,100,,,,log,,obsidian,metal,160000,15,0,4,100,3200,0,,"resMutation/10,strongStomach/10,revealFaith/10,resChaos/10,sustain_LER/10,LER/8,resWeather/1",1,,"0,0,-3",,"10,8",,,,,,,,,,,古き獣の頭部を剥製にしたもの。亡き友の皮を被り、孤城の男はひとり探究の途を辿る。約束は忘れないさ、ずっと一緒にいるからね…,"A mounted head of an ancient beast. Wearing the skin of a departed friend, the lone seeker follows the path of pursuit. I won't forget our promise, we'll always be together..."
hat_fairy,フェアリーハット,,個,m,fairy hat,,,head,,100,,obj_S flat,1336,,,,,100,,,,"texture,texture,+rune",,hemp,leather,4500,32,1000,0,100,400,0,,resMutation/10,1,,,,"7,5",,,,,,,,,,,妖精向けの帽子だ。,An exotic hat crafted by faeries.
helm_composite,合金兜,,個,m,composite helm,,,head,,100,,obj_S flat,1242,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,4200,39,1000,0,100,2000,0,,,1,,,,"5,9",,,,,,,,,,,固い兜だ。,A very sturdy helm.
helm_foreign,大兜,,個,m,great helm,,,head,,100,,obj_S flat,1341,,,,,100,,,,"ingot,ingot,+rune",,chromite,metal,5800,45,200,0,100,3200,0,,,1,,,,"7,7",,,,,,,,,,,異国の兜だ。,An exotic helm.
cloak_light,軽外套,,個,m,light cloak,,,back,,100,,obj_S flat,1245,,,,,100,,,,"texture,texture,+rune",,cashmere,leather,300,1,1000,0,100,700,0,,,1,,,,"3,2",,,,,,,,,,,軽い外套だ。,Designed for children and smaller races.
cloak_wing,翼,,個,m,wing,,,back,,100,,obj_S flat,1244,,,,,100,,,,"ingot,ingot,+rune",,obsidian,metal,4500,25,200,0,100,500,0,,levitation/10,1,,,,"9,0",,,,,,,,,,,背中に付ける羽飾りだ。,A marvel of genetic engineering.
cloak_rune,ルーンの外套,,個,m,runic cloak,,,back,,100,,obj_S flat,1346,,,,,100,,,factory_accessory,"texture/4,rune",,cashmere,leather,2000,33,0,0,100,220,0,,slot_rune/2,1,,,,"0,0",,,,,,noRandomEnc,,,,,ルーンの紋章で装飾された外套だ。複数のルーンを刻印できる。,A cloak adorned with rune emblems. Multiple runes can be engraved on it.
cloak,外套,,個,m,cloak,,,back,,100,,obj_S flat,1232,,,,,100,,,,"texture,texture,+rune",,cashmere,leather,1500,8,1000,0,100,1200,0,,,1,,,,"5,3",,,,,,,,,,,背中に羽織る防具だ。,A heavy cloak designed for travel.
cloak_foreign,陣羽織,,個,m,battle cloak,,,back,,100,,obj_S flat,1343,,,,,100,,,,"texture,texture,+rune",,cashmere,leather,3200,18,200,0,100,1400,0,,,1,,,,"4,4",,,,,,,,,,,異国の外套だ。,A foreign cloak.
cloak_armored,防護外套,,個,m,armored cloak,,,back,,100,,obj_S flat,1246,,,,,100,,,,"texture,texture,+rune",,cashmere,leather,2400,32,1000,0,100,1800,0,,,1,,,,"2,7",,,,,,,,,,,戦闘用に加工された外套だ。,A reinforced cloak designed for protection.
cloak_mani,虚無の環,浮遊する円環,個,,Ring of Void,,floating ring,back,,100,,obj_S flat,834,,,,,100,,,,"texture,texture,+rune",,void,leather,500000,60,0,4,100,100,0,,"seeInvisible/10,negateSteal/10,negateNeckHunt/10,weaponGun/12,resSound/5,EDR/30,levitation/10,PER/12,bane_god/25,boostMachine/40",1,,,,"0,0",,,,,,godArtifact,,,,,マニより授かった機械の力を宿した外套だ。,"A divine cloak imbued with the power of machine, bestowed by Mani."
cloak_vindale,ヴィンデールクローク,,個,,Vindale cloak,,,back,,100,,obj_S flat,1247,,,,,100,,,,"texture,texture,+rune",,dusk,leather,40000,40,20,0,100,400,0,,resEther/10,1,,,,"8,3",,,,,,,,,,,エーテルの嵐から身を守る外套だ。,A cloak that protects the wearer from Etherwind.
cloak_feather,羽,,個,m,feather,,,back,,100,,obj_S flat,1243,,,,,100,,,,"texture,texture,+rune",,cotton,leather,10000,40,100,0,100,500,0,,levitation/10,1,,,,"7,2",,,,,,,,,,,背中に付ける羽飾りだ。,A product of magic.
robe,法衣,,個,m,robe,,,torso,,100,,obj_S flat,1249,,,,,100,,,,"texture,texture,+rune",,zylon,leather,400,1,1000,0,100,800,0,,,1,,,,"11,3",,,,,,,,,,,僧侶用の服だ。,A common robe.
armor_breast,胸甲,,個,m,breastplate,,,torso,,100,,obj_S flat,1256,,,,,100,,*,factory_stone,"rock/3,resin/4,bone/2,+rune",,iron,metal,500,2,1000,0,100,800,0,,,1,,,,"6,10",,,,,,,,,,,身を守る為に作られた戦闘用の防具だ。,An armor that offers decent protection.
shirt_wind,風の羽衣,透明な羽衣,個,m,Wind's Wrap,,transparent wrap,torso,,100,,obj_S flat,833,,,,,100,,,,"texture,texture,+rune",,silk,leather,500000,60,0,4,100,10,0,,"levitation/10,SPD/22,evasionPerfect/18,negateParalysis/10,travelSpeed/25,CHA/12,stealth/10,riding/8,resLightning/15,resMagic/5",1,,,,"42,0",,,,,,godArtifact,,,,,ルルウィより授かった風の力を宿した羽衣だ。,"A divine wrap imbued with the power of wind, bestowed by Lulwy."
shirt,服,,個,m,shirt,,,torso,,100,,obj_S flat,1226,,,,,100,,,,"texture,texture,+rune",,cotton,leather,200,1,1000,0,100,400,0,,,1,,,,"3,1",,,,,,,,,,,装飾用の服。防具としてはほとんど役に立たない。,A decorative clothing that doesn't offer much protection.
shirt_rune,ルーンの服,,個,m,runic shirt,,,torso,,100,,obj_S flat,1345,,,,,100,,,factory_accessory,"texture/4,rune",,cashmere,leather,2500,38,0,0,100,250,0,,slot_rune/2,1,,,,"0,0",,,,,,noRandomEnc,,,,,ルーンの紋章で装飾された服だ。複数のルーンを刻印できる。,A cloth adorned with rune emblems. Multiple runes can be engraved on it.
armor_light,軽鎧,,個,m,light mail,,,torso,,100,,obj_S flat,1258,,,,,100,,,,"texture,texture,+rune",,wool,leather,900,8,1000,0,100,1800,0,,,1,,,,"10,8",,,,,,,,,,,軽い鎧だ。,A mail made of leather with thin plating.
armor_banded,厚鎧,,個,m,banded mail,,,torso,,100,,obj_S flat,1251,,,,,100,,,,"ingot,ingot,+rune",,iron,metal,1200,14,1000,0,100,6500,0,,,1,,,,"5,12",,,,,,,,,,,分厚い鎧だ。,A form of mail reinforced with leather.
armor_coat,防護服,,個,m,coat,,,torso,,100,,obj_S flat,1259,,,,,100,,,,"texture,texture,+rune",,wool,leather,1600,24,1000,0,100,1500,0,,,1,,,,"13,9",,,,,,,,,,,攻撃を防ぐために作られた服だ。,A coat often worn when cold.
